id,price
100000,7099613.22433019
100001,3823995.565261578
100002,3098648.760615279
100003,2794174.865300445
100004,6206265.001698246
100005,4337461.36345537
100006,1804098.9333731416
100007,928318.1996553215
100008,2664918.7376912837
100009,1680432.6694345057
100010,6211143.846429873
100011,4216521.364219864
100012,7303324.942782359
100013,1802488.329133954
100014,3579211.6344873165
100015,4831217.107938195
100016,7302117.817286468
100017,2507912.9638550454
100018,4259618.416630382
100019,7078115.410525221
100020,5067785.156944635
100021,3489625.9798244582
100022,5642107.369090946
100023,13548474.769671585
100024,3577683.5020530145
100025,3276240.705420366
100026,3668880.008426686
100027,4003392.7505356516
100028,4800556.169278198
100029,2603228.2667320487
100030,2187348.837740079
100031,7103184.8239137335
100032,3018720.2035630075
100033,3469536.790901163
100034,3123037.9920921694
100035,3297905.165380153
100036,3070264.63881924
100037,3367959.0791312247
100038,6214349.563757746
100039,3689740.438027219
100040,9825142.577519657
100041,3274281.546009861
100042,4980808.230709919
100043,3789332.7897196067
100044,2045100.0813192904
100045,3293070.107166258
100046,2091082.7081350612
100047,2962358.206935346
100048,11059570.277261723
100049,2713994.2076009386
100050,1493062.3833620762
100051,3193472.827565632
100052,8944289.345616944
100053,6418236.030555993
100054,2756782.151707947
100055,9472575.069160216
100056,4324908.982620505
100057,2731619.341839271
100058,7134198.321240433
100059,5046875.293415502
100060,4611498.800215767
100061,12521089.32637695
100062,4263171.992123384
100063,3118661.8941932614
100064,1914110.9438700324
100065,1337166.416605094
100066,4352675.763274809
100067,5453771.618865836
100068,2190649.966871958
100069,2771673.7674793145
100070,10309842.156795185
100071,7038595.125823874
100072,2931712.184258031
100073,3271914.8492599805
100074,1301317.223238321
100075,3577729.3842975046
100076,7172294.222075532
100077,2231133.1873400016
100078,4434966.989384353
100079,1041498.2183036017
100080,3680540.4225227893
100081,1329651.4112946554
100082,6622398.160453664
100083,6696994.547999249
100084,4299520.737725658
100085,4125689.4146303358
100086,3759288.148036963
100087,2924303.8959807856
100088,7997827.681485336
100089,3464303.172752174
100090,4182420.978796918
100091,7286906.350612037
100092,3669877.154951412
100093,9730681.720710931
100094,10714820.767834427
100095,3148558.586346492
100096,6538773.688003099
100097,4872777.172222328
100098,7166435.478936399
100099,8918538.902680196
100100,2202155.429793572
100101,2442459.163455839
100102,3464056.300459245
100103,7728120.6789188525
100104,8187637.744088842
100105,2229836.244005746
100106,6121667.809862063
100107,2685257.266844417
100108,8089670.49468453
100109,3644505.3607105357
100110,2075467.5204176975
100111,3409800.1478953296
100112,3582839.7580577713
100113,2165541.4223515377
100114,4562462.888158448
100115,1906150.0095713297
100116,2981033.9722520546
100117,5847091.840955878
100118,3438629.235423189
100119,10571581.50969118
100120,2559288.6162538705
100121,1542204.4883523677
100122,23610597.40415576
100123,1502423.474235594
100124,8866615.171727654
100125,2756649.6876631123
100126,10242650.890715837
100127,4653792.53039625
100128,3792700.93471661
100129,1586590.286423682
100130,11344973.151812226
100131,7649593.708827224
100132,15522883.784121003
100133,3407898.4888910125
100134,6710570.771052323
100135,4425796.2365510035
100136,5655996.1027827235
100137,5021556.615870141
100138,2554664.471884863
100139,2347599.8737475765
100140,10323396.551988745
100141,17142324.480359666
100142,2202307.0548330606
100143,4265067.016499525
100144,2218816.3576894957
100145,2587930.051873972
100146,2907205.235999415
100147,2161501.2896761945
100148,7950530.193340351
100149,8436945.301645838
100150,5067732.790686952
100151,3333521.331082092
100152,1718799.9243041058
100153,7039050.92169544
100154,3016448.368881923
100155,2008506.5571484938
100156,3469717.720817331
100157,3612218.74708072
100158,3641790.3658255725
100159,7800002.932004878
100160,4433012.53031214
100161,6670476.694854947
100162,1883487.3639140374
100163,16558103.293355552
100164,8484110.228302455
100165,10017992.649544165
100166,3330650.700223783
100167,4156745.628812102
100168,2077081.5333600014
100169,6584203.217041267
100170,2274512.784894974
100171,1628231.072264972
100172,2530681.6070370236
100173,2986248.292738517
100174,2785629.906229606
100175,5904123.011227254
100176,1230768.9686868966
100177,13419777.690494083
100178,7451912.633371907
100179,1972559.2042746306
100180,3189731.5415820265
100181,6566055.969743092
100182,2008113.1246485435
100183,1592264.767970157
100184,5215107.558376316
100185,3978669.296383097
100186,2757315.892490415
100187,2040441.9740994803
100188,1147409.5036807908
100189,4409562.318916033
100190,17534607.710012514
100191,1687266.9760317772
100192,7010012.463349424
100193,10661921.82413846
100194,4726197.589254168
100195,922008.2201353236
100196,6515403.8009278625
100197,2014487.2621285182
100198,1787607.8777242824
100199,1961332.4251800585
100200,1918632.6657598573
100201,7126175.561445892
100202,4129289.9382118336
100203,2800293.4608451007
100204,6050644.496120162
100205,1559159.7209279665
100206,22998642.451791786
100207,5211488.354313633
100208,4444786.583238411
100209,3058061.0976813585
100210,2402753.4561496587
100211,6645410.193010682
100212,2581731.1567071956
100213,7447102.471360935
100214,7696787.318654562
100215,4080420.9746118532
100216,3747270.1725239228
100217,3511315.4318530415
100218,4102275.312531915
100219,3311311.2944624256
100220,5246102.814088584
100221,4904154.838580664
100222,4869694.720777341
100223,5286119.117636581
100224,2840745.4334234465
100225,2607322.7215761575
100226,1948204.4554333494
100227,3169731.749913196
100228,4452911.0816174075
100229,1041552.1069441615
100230,14125943.70486973
100231,5775215.646514789
100232,10017780.224417502
100233,2291729.5007624216
100234,5259094.545798917
100235,4176814.9797912873
100236,5953777.042510118
100237,5064334.22908387
100238,2680230.6520638247
100239,2745153.7658325504
100240,3351462.8374572373
100241,4363003.208519165
100242,2592303.8135870295
100243,2115929.1082527437
100244,5113414.573884089
100245,2624761.2994547016
100246,1164691.3633358174
100247,7123315.84028214
100248,7342719.795870285
100249,2347845.189793886
100250,6948652.595565046
100251,10089953.761975762
100252,1620392.5427491844
100253,4072134.8767116335
100254,2182007.6321595795
100255,3862679.5517667057
100256,5570512.874340656
100257,3870456.364974819
100258,16303854.618726104
100259,3242962.914619837
100260,3604304.1500241235
100261,8244031.406361822
100262,2923884.4848490055
100263,10748494.113804039
100264,4816884.422765337
100265,6788403.062187336
100266,5538893.229380888
100267,9210708.09588103
100268,3167012.914642864
100269,10159719.959650096
100270,1123178.3417050503
100271,11499767.928347092
100272,3932555.4212678
100273,3278662.1381876045
100274,2721778.336735347
100275,1626031.2372836042
100276,4923098.0494485255
100277,2593301.8840032187
100278,6148791.006321197
100279,1878319.5312909754
100280,4963472.519057724
100281,9879930.329665754
100282,1892253.0970165755
100283,3141634.6162220663
100284,4484282.975260843
100285,6788614.547724624
100286,3389289.547376658
100287,7308903.058313505
100288,1441222.6775006675
100289,22426054.674523477
100290,3424405.286450196
100291,2903040.871591622
100292,3491406.3422637032
100293,2245897.5322962897
100294,2849002.495184535
100295,2209766.015072474
100296,3392669.102340518
100297,3911382.3845328786
100298,2287007.3085027984
100299,5927168.22578718
100300,7576217.893693394
100301,2018076.2715741093
100302,1696756.247377389
100303,4010012.2934620534
100304,3274991.813279649
100305,4107569.611373574
100306,4401454.223326532
100307,3078927.53313488
100308,5052686.157514861
100309,6959420.389702865
100310,10282511.221793672
100311,3716889.498016128
100312,2053213.3276730545
100313,2965370.168366194
100314,5973292.555349699
100315,1346210.385220493
100316,8676571.478425672
100317,2945500.0984359523
100318,3321015.859754645
100319,3935213.0004273956
100320,676199.3323436242
100321,4070345.034786671
100322,4485983.6784020625
100323,12608805.692459665
100324,1793457.99959015
100325,4106008.475698144
100326,5027722.451757732
100327,3254314.242497234
100328,2897764.6123783756
100329,2896562.1910419236
100330,6415094.614988466
100331,2576332.6104832254
100332,2228065.752619772
100333,4019998.6108129015
100334,4771027.643091514
100335,3401872.9432116956
100336,7727198.487721141
100337,4056239.3315523504
100338,8653119.75720443
100339,10808443.171255995
100340,8732117.92989146
100341,4535449.512278778
100342,5311291.323959797
100343,12749732.797497153
100344,4867304.967738535
100345,3332717.8476130674
100346,1923662.6016867848
100347,3581381.2992752097
100348,4098444.0958972774
100349,4936143.507628887
100350,4386480.741065509
100351,3182557.5629058946
100352,6057692.396449079
100353,3791510.5586518636
100354,2049952.9903140091
100355,5462000.075937261
100356,3107300.8002926917
